"","ASV0010","ASV0018","ASV0026","ASV0030","ASV0037","ASV0040","ASV0043","ASV0046","ASV0047","ASV0058","ASV0077","ASV0081","ASV0082","ASV0095","ASV0097","ASV0098","ASV0104","ASV0112","ASV0117","ASV0121","ASV0123","ASV0125","ASV0132","ASV0142","ASV0151","ASV0155","ASV0173","ASV0179","ASV0187","ASV0201","ASV0202","ASV0204","ASV0242","ASV0245","ASV0255","ASV0257","ASV0264","ASV0274","ASV0287","ASV0296","ASV0298","ASV0303","ASV0309","ASV0310","ASV0317","ASV0325","ASV0330","ASV0332","ASV0347","ASV0353","ASV0355","ASV0358","ASV0360","ASV0369","ASV0377","ASV0389","ASV0397","ASV0410","ASV0413","ASV0415","ASV0420","ASV0442","ASV0452","ASV0463","ASV0473","ASV0486","ASV0490","ASV0491","ASV0492","ASV0493","ASV0496","ASV0497","ASV0501","ASV0503","ASV0508","ASV0517","ASV0521","ASV0523","ASV0527","ASV0530","ASV0535","ASV0545","ASV0547","ASV0550","ASV0552","ASV0555","ASV0558","ASV0575","ASV0600","ASV0604","ASV0606","ASV0610","ASV0614","ASV0615","ASV0621","ASV0622","ASV0638","ASV0654","ASV0667","ASV0668","ASV0669","ASV0685","ASV0706","ASV0714","ASV0717","ASV0731","ASV0737","ASV0759","ASV0761","ASV0768","ASV0776","ASV0777","ASV0794","ASV0799","ASV0804","ASV0807","ASV0812","ASV0815","ASV0829","ASV0832","ASV0833","ASV0834","ASV0849","ASV0857","ASV0872","ASV0873","ASV0884","ASV0908","ASV0917","ASV0924","ASV0925","ASV0939","ASV0941","ASV0944","ASV0949","ASV0955","ASV0972","ASV0993","ASV0999","ASV1015","ASV1016","ASV1019","ASV1023","ASV1024","ASV1068","ASV1071","ASV1101","ASV1106","ASV1112","ASV1114","ASV1118","ASV1121","ASV1131","ASV1144","ASV1145","ASV1146","ASV1149","ASV1152","ASV1170","ASV1171","ASV1180","ASV1182","ASV1184","ASV1212","ASV1218","ASV1222","ASV1224","ASV1231","ASV1248","ASV1264","ASV1266","ASV1276","ASV1286","ASV1297","ASV1298","ASV1304","ASV1309","ASV1312","ASV1321","ASV1323","ASV1327","ASV1331","ASV1341","ASV1351","ASV1367","ASV1375","ASV1379","ASV1388","ASV1391","ASV1399","ASV1402","ASV1410","ASV1414","ASV1415","ASV1431","ASV1432","ASV1448","ASV1454","ASV1465","ASV1466","ASV1483","ASV1486","ASV1491","ASV1493","ASV1511","ASV1522","ASV1532","ASV1534","ASV1543","ASV1548","ASV1557","ASV1562","ASV1574","ASV1586","ASV1591","ASV1596","ASV1597","ASV1599","ASV1604","ASV1606","ASV1607","ASV1612","ASV1613","ASV1614","ASV1632","ASV1638","ASV1643","ASV1644","ASV1647","ASV1651","ASV1652","ASV1653","ASV1654","ASV1657","ASV1658","ASV1665","ASV1666","ASV1669","ASV1689","ASV1698","ASV1714","ASV1718","ASV1726","ASV1733","ASV1746","ASV1750","ASV1754","ASV1755","ASV1760","ASV1765","ASV1766","ASV1771","ASV1803","ASV1805","ASV1811","ASV1812","ASV1813","ASV1830","ASV1861","ASV1862","ASV1870","ASV1871","ASV1890","ASV1905","ASV1907","ASV1917","ASV1921","ASV1923","ASV1927","ASV1932","ASV1937","ASV1942","ASV1953","ASV1967","ASV1971","ASV1975","ASV1980","ASV1981","ASV1984","ASV1998","ASV2000","ASV2005","ASV2018","ASV2019","ASV2030","ASV2031","ASV2035","ASV2055","ASV2060","ASV2064","ASV2068","ASV2073","ASV2082","ASV2084","ASV2086","ASV2091","ASV2099","ASV2103","ASV2115","ASV2118","ASV2120","ASV2135","ASV2138","ASV2151","ASV2156","ASV2157","ASV2159","ASV2165","ASV2167","ASV2187","ASV2193"
"ASV0530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831662504753381,0,0,0,0,0,0,0,0.866042918737593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80722120970031,0,0,0,0,0.807020987262367,0,0.814316559484251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862246343375566,0,0,0,0.805281540288616,0,0,0,0,0,0.877809944075612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812548528271013,0,0.838546681976712,0,0,0,0,0,0,0,0,0,0,0,0.803647085060239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812548528271013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835892957966199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850708508489031,0,0,0,0,0,0,0.808402872514528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.831657717901231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ASV0552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80722120970031,0,0,0,0,0,0,0,0.829612123247265,0,0.827351599750679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860594297282424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819779150325898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836371805780755,0.829612123247265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82207704492531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812281443106768,0,0,0,0.830196278190205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981324435586282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995475113122172,0.851575331948407,0.814544491414525,0.853510730430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814544491414525,0,0,0,0,0,0,0.979638009049774,0.981900452488688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997737556561086,0,0,0,0,0,0,0,0,0.81804035585288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853510730430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984162895927602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996038642809606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979060711398078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995475113122172,0,0.855446128911809,0,0.853510730430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979638009049774,0.97737556561086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997737556561086,0,0,0,0,0,0,0,0,0.81804035585288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845769136503304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993212669683258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996038642809606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835353762525069,0.837533695535128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829612123247265,0.851575331948407,0.855446128911809,0,0,0.996688741721854,0,0.818414405606174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835606355058811,0,0,0,0,0.8380275425765,0.836092144094799,0,0,0,0,0,0,0,0,0,0.985507330864925,0,0,0,0,0,0,0,0,0,0.853510730430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82013069076194,0.983443708609272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817673474581353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990066225165563,0,0,0,0,0,0,0,0,0.872262990986501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849639933466706,0,0,0,0,0,0.832218797942779,0,0,0,0,0,0.970198675496689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872936107919126,0,0,0,0.852057401238049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85435287735366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0600",0,0,0,0,0,0,0,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0,0,0.870574161362985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835108579801236,0,0,0,0,0,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0.814544491414525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.835108579801236,0,0,0,0,0,0.856676103039414,0.883487128618889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835108579801236,0,0.817097922422094,0.831657717901231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835108579801236,0.835108579801236,0,0,0.831657717901231,0,0,0,0.82731164645237,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831657717901231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831657717901231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829327766041569,0.83947018962885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807020987262367,0,0,0,0,0.827351599750679,0.853510730430108,0.853510730430108,0.996688741721854,0,0,0,0.813148871746576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839858804702877,0,0,0,0,0.839962941058201,0.8380275425765,0,0,0,0,0,0,0,0,0,0.98633548828582,0,0,0,0,0,0,0,0,0,0.851575331948407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82013069076194,0.990066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820445249071459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995033112582781,0,0,0,0,0,0,0,0,0.865483744942564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843833738021603,0,0,0,0,0,0.831491969298287,0,0,0,0,0,0.973509933774834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893319387596425,0,0,0,0.854962142378633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847578273039842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836989268930658,0,0,0,0,0,0,0,0,0,0,0,0,0.841785657822137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0610",0,0.804818309417815,0,0.816671209379345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830214935624745,0,0,0,0,0,0,0,0.818275920711302,0,0,0,0,0,0,0,0,0.811093683114987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921079657445143,0,0,0,0,0,0,0,0.814316559484251,0,0,0,0,0,0,0,0.818414405606174,0,0.813148871746576,0,0,0,0,0,0,0,0,0,0,0.866380020966477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92350507834718,0,0,0,0,0,0,0,0,0,0.856830033630168,0,0,0.83230741914257,0,0,0,0,0,0,0,0,0,0,0,0,0.822838475578292,0,0,0,0,0.831102744342618,0,0,0,0,0,0,0,0,0,0,0,0.826119819034172,0,0,0.83021263825957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802617804027379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83276353269691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914529656082668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817687246640374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819651353429663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0621",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816717464627405,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0.835108579801236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995867768595041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV0622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
